txtid	date	year	settlement	county	from	to	soc.stat	hit
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mit  írjon kegyelmed mind egy, s mind más dolgokról,  || megértettem, || de ezeket a dolgokat nem látom tovább való disputációra bocsátani,  || noha találhatnának okot hozzá,  || de a kegyelmed atyafiságát tekintvén inkább,  ||s || <ha mik volnának is,>  ||mostan abba'nhagyom, || de az bizonyos,  || hogy nem kereszténységhez illendő dolog volna a csatázó vitézek előtt a kaput betenni.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[S  nem remélem,  || a komáriak is oly értetlen és eszement emberek volnának,  || hogy aztat expressze, csak úgy gondolnák,  ||de || <mivel őnekik már sokszor *megégeté* a kása a száját,  || s nyavalyások a tálját is fújják,>  ||talán attól tartanak, || a sok gyakor való odaszaladás és nyereségvételnek ők ne adják meg az árát.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Az  is bizonyos,  ||hogy || <aki a szolga,>  ||az vehet is méltábban több jutalmat, || mindazáltal ők ilyformán békességet ugyan derekasan bizony nem tarthatnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  is bizonyos,  ||hogy || <aki a szolga,>  ||az vehet is méltábban több jutalmat, || mindazáltal ők ilyformán békességet ugyan derekasan bizony nem tarthatnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  is bizonyos,  ||hogy || <aki a szolga,>  ||az vehet is méltábban több jutalmat, || mindazáltal ők ilyformán békességet ugyan derekasan bizony nem tarthatnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Az  is bizonyos,  ||hogy || <aki a szolga,>  ||az vehet is méltábban több jutalmat, || mindazáltal ők ilyformán békességet ugyan derekasan bizony nem tarthatnak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Alkalmas  ideig,  || miolta már ebben az állapotban vagyok,  || de én azt sohasem hallottam,  || hogy gabonát vontak volna el egymástól.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Alkalmas  ideig,  || miolta már ebben az állapotban vagyok,  || de én azt sohasem hallottam,  || hogy gabonát vontak volna el egymástól.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Alkalmas  ideig,  || miolta már ebben az állapotban vagyok,  || de én azt sohasem hallottam,  || hogy gabonát vontak volna el egymástól.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Alkalmas  ideig,  || miolta már ebben az állapotban vagyok,  || de én azt sohasem hallottam,  || hogy gabonát vontak volna el egymástól.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Azért  nem haraghatni talán lehet,  || kit én nem tudnék,  || hogy lett olyan állapot,  ||s || <annak hogy vissza való adása lett,  || úgy tetszik,>  ||azért méltán nem haraghatnak. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Ami  a három török dolgát illeti,  || a kegyelmed atyafiságát tekintvén, aziránt mindjárt írtam,  || hogy mindhármat felhozzák,  || s azok a legények is feljöjjenek,  || kik a légrádiakkal odavoltanak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ami  a három török dolgát illeti,  || a kegyelmed atyafiságát tekintvén, aziránt mindjárt írtam,  || hogy mindhármat felhozzák,  || s azok a legények is feljöjjenek,  || kik a légrádiakkal odavoltanak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ami  a három török dolgát illeti,  || a kegyelmed atyafiságát tekintvén, aziránt mindjárt írtam,  || hogy mindhármat felhozzák,  || s azok a legények is feljöjjenek,  || kik a légrádiakkal odavoltanak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ami  a három török dolgát illeti,  || a kegyelmed atyafiságát tekintvén, aziránt mindjárt írtam,  || hogy mindhármat felhozzák,  || s azok a legények is feljöjjenek,  || kik a légrádiakkal odavoltanak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ami  a három török dolgát illeti,  || a kegyelmed atyafiságát tekintvén, aziránt mindjárt írtam,  || hogy mindhármat felhozzák,  || s azok a legények is feljöjjenek,  || kik a légrádiakkal odavoltanak.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Amikor  fogták,  || kegyelmed küldje fel érte őket,  || s kezükbe'n adatom az egyszer,  || s úgy,  || hogy ezeknek is a fáradságuknak jutalma el ne vesszen.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Amikor  fogták,  || kegyelmed küldje fel érte őket,  || s kezükbe'n adatom az egyszer,  || s úgy,  || hogy ezeknek is a fáradságuknak jutalma el ne vesszen.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Amikor  fogták,  || kegyelmed küldje fel érte őket,  || s kezükbe'n adatom az egyszer,  || s úgy,  || hogy ezeknek is a fáradságuknak jutalma el ne vesszen.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Amikor  fogták,  || kegyelmed küldje fel érte őket,  || s kezükbe'n adatom az egyszer,  || s úgy,  || hogy ezeknek is a fáradságuknak jutalma el ne vesszen.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Amikor  fogták,  || kegyelmed küldje fel érte őket,  || s kezükbe'n adatom az egyszer,  || s úgy,  || hogy ezeknek is a fáradságuknak jutalma el ne vesszen.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Arról  is akarék írni kegyelmednek,  ||hogy az egyiket, || <ki nem kanizsai,  || hanem máshova való,  || igen lator,>  ||tolvaj töröknek mondják lenni, || s az alföldi polgárság is könyörgött volna,  || hogy többé be nem kellenék bocsátani.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[A  komáriak nem tartanak ellent benne,  || s úgy írják,  || hogy a légrádiak sem tartanak ellent benne,  ||s || <ha kegyelmed sem gondolna vele,>  ||talán nem ártana a másvilágra bocsátani a kegyelmed kérésére. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  komáriak nem tartanak ellent benne,  || s úgy írják,  || hogy a légrádiak sem tartanak ellent benne,  ||s || <ha kegyelmed sem gondolna vele,>  ||talán nem ártana a másvilágra bocsátani a kegyelmed kérésére. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  komáriak nem tartanak ellent benne,  || s úgy írják,  || hogy a légrádiak sem tartanak ellent benne,  ||s || <ha kegyelmed sem gondolna vele,>  ||talán nem ártana a másvilágra bocsátani a kegyelmed kérésére. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  komáriak nem tartanak ellent benne,  || s úgy írják,  || hogy a légrádiak sem tartanak ellent benne,  ||s || <ha kegyelmed sem gondolna vele,>  ||talán nem ártana a másvilágra bocsátani a kegyelmed kérésére. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[A  komáriak nem tartanak ellent benne,  || s úgy írják,  || hogy a légrádiak sem tartanak ellent benne,  ||s || <ha kegyelmed sem gondolna vele,>  ||talán nem ártana a másvilágra bocsátani a kegyelmed kérésére. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Amit  megcselekedhettem,  || jó szívvel cselekedtem.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Amit  megcselekedhettem,  || jó szívvel cselekedtem.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Ennek  utána is parancsoljon,  || amiben szolgálhatok kegyelmed atyafiságaiért,  || megcselekszem. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ennek  utána is parancsoljon,  || amiben szolgálhatok kegyelmed atyafiságaiért,  || megcselekszem. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ennek  utána is parancsoljon,  || amiben szolgálhatok kegyelmed atyafiságaiért,  || megcselekszem. ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Mostan  onnét felől érkeztenek ezek a hírek,  || melyeket, ím, leírattam,  || s odaküldtem kegyelmednek.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mostan  onnét felől érkeztenek ezek a hírek,  || melyeket, ím, leírattam,  || s odaküldtem kegyelmednek.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Mostan  onnét felől érkeztenek ezek a hírek,  || melyeket, ím, leírattam,  || s odaküldtem kegyelmednek.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Ha  mit, mást érthetek is,  || el nem múlatom volt tudósítani kegyelmedet.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Ha  mit, mást érthetek is,  || el nem múlatom volt tudósítani kegyelmedet.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 *[[Énnekem  király urunk parancsolatára Bécsbe'n kelletik mennem talán,  || úgy veszem eszembe'n az okát,  || hogy katonákat fognak kérni a hadra,  || ha mód leszen benne.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Énnekem  király urunk parancsolatára Bécsbe'n kelletik mennem talán,  || úgy veszem eszembe'n az okát,  || hogy katonákat fognak kérni a hadra,  || ha mód leszen benne.  ||]] 
Zr. p. 316	1647-?	1647			Batthyány Ádám	Zrínyi Miklós	nemes	 [[Énnekem  király urunk parancsolatára Bécsbe'n kelletik mennem talán,  || úgy veszem eszembe'n az okát,  || hogy katonákat fognak kérni a hadra,  || ha mód leszen benne.  ||]] 
